Date,US Bonds,Gold,UK Equities,US Equities,Global Equities
2021-08-03,99.22502899169922,169.49000549316406,696.2255859375,412.3123779296875,120.03843688964844
2021-08-04,99.21651458740234,169.52999877929688,697.4234619140625,410.2842102050781,119.65950775146484
2021-08-05,98.99522399902344,168.86000061035156,698.5214233398438,412.8824768066406,120.3896484375
2021-08-06,98.5526351928711,164.63999938964844,698.1220092773438,413.56475830078125,120.19554901123047
2021-08-09,98.3739013671875,161.72000122070312,699.1203002929688,413.2282409667969,120.21405792236328
2021-08-10,98.24623107910156,161.77000427246094,701.6157836914062,413.7423400878906,120.35267639160156
2021-08-11,98.33985900878906,164.0,707.70458984375,414.77044677734375,120.78707885742188
2021-08-12,98.34839630126953,164.0399932861328,707.6047973632812,416.01348876953125,121.03660583496094
2021-08-13,98.70584869384766,166.38999938964844,710.0003662109375,416.7705993652344,121.40628814697266
2021-08-16,98.75691223144531,167.22000122070312,703.8116455078125,417.7519226074219,121.36933135986328
2021-08-17,98.6803207397461,166.97000122070312,706.3070068359375,415.013427734375,120.44509887695312
2021-08-18,98.6888427734375,167.10000610351562,705.0095825195312,410.4710693359375,119.45616912841797
2021-08-19,98.85907745361328,166.61000061035156,695.826416015625,411.1066589355469,119.01254272460938
2021-08-20,98.8675537109375,166.6999969482422,698.9207763671875,414.3778991699219,119.8720703125
2021-08-23,98.8675537109375,168.72999572753906,700.7173461914062,418.0229797363281,121.00885772705078
2021-08-24,98.72286987304688,168.64999389648438,701.9151611328125,418.6865539550781,121.24916076660156
2021-08-25,98.53562927246094,167.47999572753906,704.7099609375,419.5650634765625,121.44322967529297
2021-08-26,98.54414367675781,167.6699981689453,703.113037109375,417.08837890625,120.79627990722656
2021-08-27,98.81646728515625,170.19000244140625,705.4088134765625,420.81744384765625,121.8406753540039
2021-08-31,98.78248596191406,169.69000244140625,702.3143920898438,422.04180908203125,122.01628875732422
2021-09-01,98.81397247314453,169.6999969482422,705.4088134765625,422.26617431640625,122.4136734008789
2021-09-02,98.9162826538086,169.25,708.1038208007812,423.5653076171875,122.8018569946289
2021-09-03,98.74578857421875,171.05999755859375,705.7081298828125,423.46246337890625,122.96822357177734
2021-09-07,98.48158264160156,167.7100067138672,706.6068115234375,421.9483642578125,122.65399169921875
2021-09-08,98.64352416992188,167.2899932861328,701.1166381835938,421.434326171875,122.26580810546875
2021-09-09,98.95884704589844,168.02999877929688,694.7283325195312,419.6305236816406,121.84991455078125
